Recency,Frequency,Monetary,Avg_Order_Value,Purchase_Rate
10,4,635.04,158.76,0.36363636363636365
2,14,3774.1,269.5785714285714,4.666666666666667
67,11,3787.09,344.2809090909091,0.16176470588235295
64,1,496.44,496.44,0.015384615384615385
51,14,5028.12,359.15142857142854,0.2692307692307692
290,1,574.02,574.02,0.003436426116838488
61,10,680.3,68.03,0.16129032258064516
64,3,1174.35,391.45,0.046153846153846156
96,1,205.3,205.3,0.010309278350515464
271,2,302.27,151.135,0.007352941176470588
1,118,59419.340000000004,503.55372881355936,59.0
75,5,921.1,184.22,0.06578947368421052
110,1,52.0,52.0,0.009009009009009009
199,1,327.97,327.97,0.005
64,3,551.54,183.84666666666666,0.046153846153846156
327,1,165.0,165.0,0.003048780487804878
4,1,312.62,312.62,0.2
284,1,204.5,204.5,0.0035087719298245615
44,1,267.13,267.13,0.022222222222222223
49,4,2650.73,662.6825,0.08
64,2,602.97,301.485,0.03076923076923077
104,1,162.29,162.29,0.009523809523809525
334,1,311.71,311.71,0.0029850746268656717
53,1,208.75,208.75,0.018518518518518517
35,5,1005.5,201.1,0.1388888888888889
32,2,714.96,357.48,0.06060606060606061
366,4,1661.06,415.265,0.010899182561307902
208,1,1028.56,1028.56,0.004784688995215311
157,3,351.67,117.22333333333334,0.0189873417721519
54,1,173.97,173.97,0.01818181818181818
66,3,557.57,185.85666666666668,0.04477611940298507
81,1,2020.52,2020.52,0.012195121951219513
116,2,391.76,195.88,0.017094017094017096
87,1,364.5,364.5,0.011363636363636364
1,5,476.58,95.316,2.5
35,2,367.69,183.845,0.05555555555555555
333,1,252.42000000000002,252.42000000000002,0.0029940119760479044
366,1,201.60000000000002,201.60000000000002,0.0027247956403269754
72,1,158.04,158.04,0.0136986301369863
158,2,473.81,236.905,0.012578616352201259
373,1,115.65,115.65,0.00267379679144385
12,10,1862.14,186.214,0.7692307692307693
255,2,777.02,388.51,0.0078125
29,2,277.05,138.525,0.06666666666666667
31,10,2766.5,276.65,0.3125
5,29,8234.8,283.95862068965516,4.833333333333333
40,1,427.93,427.93,0.024390243902439025
362,1,418.92,418.92,0.0027548209366391185
241,2,318.05,159.025,0.008264462809917356
96,2,913.19,456.595,0.020618556701030927
26,9,1330.45,147.82777777777778,0.3333333333333333
75,2,602.51,301.255,0.02631578947368421
57,5,1867.69,373.538,0.08620689655172414
21,1,446.94000000000005,446.94000000000005,0.045454545454545456
144,1,-1592.49,-1592.49,0.006896551724137931
41,8,2360.55,295.06875,0.19047619047619047
137,1,2007.3999999999999,2007.3999999999999,0.007246376811594203
8,13,2213.11,170.23923076923077,1.4444444444444444
129,1,168.0,168.0,0.007692307692307693
40,3,1233.3600000000001,411.12000000000006,0.07317073170731707
169,8,3631.8900000000003,453.98625000000004,0.047058823529411764
9,6,1682.3600000000001,280.3933333333334,0.6
214,2,596.85,298.425,0.009302325581395349
15,8,5927.86,740.9825,0.5
170,3,635.76,211.92,0.017543859649122806
40,1,316.88,316.88,0.024390243902439025
186,1,394.14,394.14,0.0053475935828877
270,1,140.54,140.54,0.0036900369003690036
172,1,500.0,500.0,0.005780346820809248
5,5,1515.73,303.146,0.8333333333333334
16,2,231.86,115.93,0.11764705882352941
10,4,2183.54,545.885,0.36363636363636365
326,1,107.45,107.45,0.0030581039755351682
113,1,288.18,288.18,0.008771929824561403
290,1,94.0,94.0,0.003436426116838488
16,3,1339.63,446.54333333333335,0.17647058823529413
1,3,815.77,271.92333333333335,1.5
92,6,666.7,111.11666666666667,0.06451612903225806
149,2,626.77,313.385,0.013333333333333334
189,1,349.1,349.1,0.005263157894736842
18,4,426.61,106.6525,0.21052631578947367
34,4,1056.44,264.11,0.11428571428571428
264,1,267.18,267.18,0.0037735849056603774
84,8,3450.84,431.355,0.09411764705882353
26,5,1346.38,269.276,0.18518518518518517
171,1,190.53,190.53,0.005813953488372093
10,3,774.9000000000001,258.3,0.2727272727272727
313,1,572.8100000000001,572.8100000000001,0.0031847133757961785
65,5,3974.37,794.874,0.07575757575757576
85,1,508.8,508.8,0.011627906976744186
25,1,135.86,135.86,0.038461538461538464
59,4,950.36,237.59,0.06666666666666667
323,2,97.7,48.85,0.006172839506172839
38,1,43.5,43.5,0.02564102564102564
254,2,383.34,191.67,0.00784313725490196
19,7,1429.9,204.27142857142857,0.35
33,3,1483.14,494.38000000000005,0.08823529411764706
15,1,93.78,93.78,0.0625
27,3,364.90000000000003,121.63333333333334,0.10714285714285714
23,1,171.19,171.19,0.041666666666666664
79,3,417.87,139.29,0.0375
8,6,997.48,166.24666666666667,0.6666666666666666
22,1,149.29,149.29,0.043478260869565216
12,3,1122.53,374.1766666666667,0.23076923076923078
262,1,200.16,200.16,0.0038022813688212928
131,1,156.57999999999998,156.57999999999998,0.007575757575757576
55,3,383.68,127.89333333333333,0.05357142857142857
249,1,594.0,594.0,0.004
2,8,3212.16,401.52,2.6666666666666665
9,2,1418.26,709.13,0.2
264,1,113.5,113.5,0.0037735849056603774
331,1,155.17,155.17,0.0030120481927710845
313,1,494.64,494.64,0.0031847133757961785
26,5,971.22,194.244,0.18518518518518517
30,1,429.84,429.84,0.03225806451612903
30,3,538.73,179.57666666666668,0.0967741935483871
2,7,1388.37,198.3385714285714,2.3333333333333335
362,1,179.1,179.1,0.0027548209366391185
283,3,447.22,149.07333333333335,0.01056338028169014
262,1,237.07,237.07,0.0038022813688212928
25,1,161.64,161.64,0.038461538461538464
354,1,216.76,216.76,0.0028169014084507044
94,3,234.6,78.2,0.031578947368421054
29,1,126.14,126.14,0.03333333333333333
338,1,1048.85,1048.85,0.0029498525073746312
20,24,6945.0199999999995,289.37583333333333,1.1428571428571428
85,1,334.53,334.53,0.011627906976744186
9,4,511.88,127.97,0.4
35,5,438.46,87.692,0.1388888888888889
43,4,504.5,126.125,0.09090909090909091
2,1,469.48,469.48,0.3333333333333333
113,1,371.56,371.56,0.008771929824561403
14,10,1465.2,146.52,0.6666666666666666
77,1,454.10999999999996,454.10999999999996,0.01282051282051282
40,2,1441.42,720.71,0.04878048780487805
116,1,905.5,905.5,0.008547008547008548
16,16,6568.72,410.545,0.9411764705882353
161,4,233.81,58.4525,0.024691358024691357
1,5,3563.11,712.6220000000001,2.5
30,3,2575.0,858.3333333333334,0.0967741935483871
93,1,91.32000000000001,91.32000000000001,0.010638297872340425
23,4,1090.03,272.5075,0.16666666666666666
95,7,3090.85,441.55,0.07291666666666667
28,2,659.4599999999999,329.72999999999996,0.06896551724137931
33,7,1967.25,281.0357142857143,0.20588235294117646
21,2,1299.23,649.615,0.09090909090909091
18,3,1259.7,419.90000000000003,0.15789473684210525
1,35,12396.46,354.1845714285714,17.5
8,4,1131.56,282.89,0.4444444444444444
16,23,5541.46,240.93304347826088,1.3529411764705883
363,1,147.09,147.09,0.0027472527472527475
81,1,52.83,52.83,0.012195121951219513
53,7,3497.14,499.59142857142854,0.12962962962962962
23,3,979.26,326.42,0.125
172,1,492.36,492.36,0.005780346820809248
189,6,1000.27,166.71166666666667,0.031578947368421054
331,1,250.0,250.0,0.0030120481927710845
12,5,909.23,181.846,0.38461538461538464
156,2,121.0,60.5,0.012738853503184714
31,22,14520.08,660.0036363636364,0.6875
12,13,2963.19,227.93769230769232,1.0
45,3,62.43,20.81,0.06521739130434782
233,1,267.03,267.03,0.004273504273504274
64,13,1911.89,147.06846153846155,0.2
2,1,343.5,343.5,0.3333333333333333
36,13,2574.65,198.05,0.35135135135135137
33,2,398.84,199.42,0.058823529411764705
84,1,412.01000000000005,412.01000000000005,0.011764705882352941
25,1,440.0,440.0,0.038461538461538464
2,4,811.02,202.755,1.3333333333333333
33,2,148.44,74.22,0.058823529411764705
19,10,2348.82,234.882,0.5
254,1,229.33,229.33,0.00392156862745098
23,12,3967.78,330.64833333333337,0.5
22,4,1502.35,375.5875,0.17391304347826086
8,2,2007.44,1003.72,0.2222222222222222
25,6,1517.08,252.84666666666666,0.23076923076923078
19,5,746.92,149.384,0.25
173,7,459.9,65.7,0.040229885057471264
163,1,110.92,110.92,0.006097560975609756
7,1,538.46,538.46,0.125
11,1,213.3,213.3,0.08333333333333333
114,1,85.13000000000001,85.13000000000001,0.008695652173913044
288,1,127.86,127.86,0.0034602076124567475
9,11,3542.51,322.04636363636365,1.1
54,2,292.71999999999997,146.35999999999999,0.03636363636363636
7,14,4954.84,353.9171428571429,1.75
77,4,1655.76,413.94,0.05128205128205128
4,4,575.63,143.9075,0.8
37,1,436.06,436.06,0.02631578947368421
217,1,90.12,90.12,0.0045871559633027525
60,1,437.23,437.23,0.01639344262295082
278,1,217.2,217.2,0.0035842293906810036
12,20,4758.2,237.91,1.5384615384615385
24,1,279.77,279.77,0.04
29,1,473.65000000000003,473.65000000000003,0.03333333333333333
12,5,722.74,144.548,0.38461538461538464
352,1,134.55,134.55,0.0028328611898017
9,7,1319.69,188.52714285714288,0.7
50,2,173.16,86.58,0.0392156862745098
19,1,186.01,186.01,0.05
3,3,758.29,252.76333333333332,0.75
104,5,1375.71,275.142,0.047619047619047616
7,13,4109.97,316.1515384615385,1.625
12,4,650.4300000000001,162.60750000000002,0.3076923076923077
5,7,2552.86,364.69428571428574,1.1666666666666667
32,2,607.45,303.725,0.06060606060606061
178,4,702.25,175.5625,0.0223463687150838
38,1,940.6700000000001,940.6700000000001,0.02564102564102564
151,3,258.88,86.29333333333334,0.019736842105263157
162,1,127.1,127.1,0.006134969325153374
69,2,348.6,174.3,0.02857142857142857
121,14,3429.9700000000003,244.99785714285716,0.11475409836065574
25,3,682.9100000000001,227.63666666666668,0.11538461538461539
24,5,722.61,144.522,0.2
177,1,455.3,455.3,0.0056179775280898875
50,4,913.6800000000001,228.42000000000002,0.0784313725490196
253,4,456.58,114.145,0.015748031496062992
289,1,-30.19,-30.19,0.0034482758620689655
47,1,388.58,388.58,0.020833333333333332
71,1,199.8,199.8,0.013888888888888888
16,6,1767.53,294.5883333333333,0.35294117647058826
101,9,1343.34,149.26,0.08823529411764706
30,2,315.71999999999997,157.85999999999999,0.06451612903225806
35,3,235.68,78.56,0.08333333333333333
27,2,761.74,380.87,0.07142857142857142
11,17,6745.36,396.78588235294114,1.4166666666666667
8,15,1083.63,72.242,1.6666666666666667
79,1,48.480000000000004,48.480000000000004,0.0125
52,1,216.39,216.39,0.018867924528301886
36,5,1198.23,239.64600000000002,0.13513513513513514
57,11,2422.64,220.23999999999998,0.1896551724137931
337,1,104.76,104.76,0.0029585798816568047
28,4,1093.68,273.42,0.13793103448275862
183,2,270.03000000000003,135.01500000000001,0.010869565217391304
52,1,112.46000000000001,112.46000000000001,0.018867924528301886
10,15,1568.39,104.55933333333334,1.3636363636363635
36,2,195.15,97.575,0.05405405405405406
10,27,10360.04,383.7051851851852,2.4545454545454546
33,5,747.031,149.40619999999998,0.14705882352941177
11,1,336.40000000000003,336.40000000000003,0.08333333333333333
50,6,1524.4,254.0666666666667,0.11764705882352941
4,6,1158.77,193.12833333333333,1.2
3,16,3224.53,201.533125,4.0
141,1,301.03,301.03,0.007042253521126761
117,4,588.13,147.0325,0.03389830508474576
100,8,1504.56,188.07,0.07920792079207921
75,2,675.8,337.9,0.02631578947368421
5,10,2865.64,286.56399999999996,1.6666666666666667
45,3,1180.4,393.4666666666667,0.06521739130434782
16,10,3147.31,314.731,0.5882352941176471
17,1,243.55,243.55,0.05555555555555555
90,2,724.76,362.38,0.02197802197802198
53,1,223.36,223.36,0.018518518518518517
301,1,-94.0,-94.0,0.0033112582781456954
134,1,425.32,425.32,0.007407407407407408
4,17,12433.34,731.3729411764706,3.4
105,4,1887.2,471.8,0.03773584905660377
179,6,647.4,107.89999999999999,0.03333333333333333
166,4,813.0,203.25,0.023952095808383235
19,1,612.01,612.01,0.05
158,4,425.14000000000004,106.28500000000001,0.025157232704402517
204,4,599.9,149.975,0.01951219512195122
336,2,816.0,408.0,0.005934718100890208
37,3,646.3,215.4333333333333,0.07894736842105263
91,1,337.74,337.74,0.010869565217391304
93,2,877.4399999999999,438.71999999999997,0.02127659574468085
9,2,922.53,461.265,0.2
233,2,511.32,255.66,0.008547008547008548
45,4,748.5,187.125,0.08695652173913043
23,1,30.0,30.0,0.041666666666666664
190,8,958.9,119.8625,0.041884816753926704
44,1,306.45,306.45,0.022222222222222223
25,12,1552.01,129.33416666666668,0.46153846153846156
317,2,309.8,154.9,0.006289308176100629
106,1,138.14,138.14,0.009345794392523364
51,2,358.63,179.315,0.038461538461538464
168,2,2242.01,1121.005,0.011834319526627219
40,1,301.32,301.32,0.024390243902439025
218,1,76.32000000000001,76.32000000000001,0.0045662100456621
40,5,677.69,135.538,0.12195121951219512
297,1,173.05,173.05,0.003355704697986577
19,10,2635.4900000000002,263.54900000000004,0.5
88,4,2881.02,720.255,0.0449438202247191
73,8,1744.02,218.0025,0.10810810810810811
81,3,323.69,107.89666666666666,0.036585365853658534
9,5,3324.09,664.818,0.5
49,1,657.23,657.23,0.02
53,1,352.7,352.7,0.018518518518518517
24,4,781.28,195.32,0.16
9,3,1333.68,444.56,0.3
18,6,946.36,157.72666666666666,0.3157894736842105
117,1,193.75,193.75,0.00847457627118644
9,11,2981.5,271.04545454545456,1.1
120,2,254.1,127.05,0.01652892561983471
4,2,239.76,119.88,0.4
252,1,136.8,136.8,0.003952569169960474
28,1,191.04,191.04,0.034482758620689655
1,15,6423.6,428.24,7.5
267,2,409.98,204.99,0.007462686567164179
33,12,2644.46,220.37166666666667,0.35294117647058826
18,1,309.65,309.65,0.05263157894736842
172,3,664.03,221.34333333333333,0.017341040462427744
2,4,1542.14,385.535,1.3333333333333333
265,1,211.5,211.5,0.0037593984962406013
140,4,2293.62,573.405,0.028368794326241134
201,1,143.1,143.1,0.0049504950495049506
60,7,1001.8100000000001,143.1157142857143,0.11475409836065574
35,4,945.58,236.395,0.1111111111111111
41,11,3329.7200000000003,302.7018181818182,0.2619047619047619
284,1,133.25,133.25,0.0035087719298245615
9,5,1072.3600000000001,214.47200000000004,0.5
143,3,346.75,115.58333333333333,0.020833333333333332
12,2,330.88,165.44,0.15384615384615385
146,4,1118.81,279.7025,0.027210884353741496
234,1,150.3,150.3,0.00425531914893617
33,14,5043.96,360.28285714285715,0.4117647058823529
24,1,598.73,598.73,0.04
12,1,507.08,507.08,0.07692307692307693
36,6,2181.21,363.535,0.16216216216216217
365,1,203.1,203.1,0.00273224043715847
201,3,212.3,70.76666666666667,0.01485148514851485
15,1,415.25,415.25,0.0625
17,7,5178.96,739.8514285714285,0.3888888888888889
49,1,-134.8,-134.8,0.02
198,2,62.0,31.0,0.010050251256281407
66,4,1108.38,277.095,0.05970149253731343
212,2,294.12,147.06,0.009389671361502348
283,1,162.3,162.3,0.0035211267605633804
115,2,1339.45,669.725,0.017241379310344827
15,12,1121.21,93.43416666666667,0.75
19,19,4788.77,252.0405263157895,0.95
66,1,449.12,449.12,0.014925373134328358
49,1,154.88,154.88,0.02
16,4,784.46,196.115,0.23529411764705882
78,1,34.8,34.8,0.012658227848101266
9,6,1071.24,178.54,0.6
134,2,182.96,91.48,0.014814814814814815
13,3,974.04,324.68,0.21428571428571427
40,1,149.31,149.31,0.024390243902439025
235,4,21535.9,5383.975,0.01694915254237288
3,9,2451.23,272.3588888888889,2.25
40,8,2628.93,328.61625,0.1951219512195122
305,1,79.2,79.2,0.0032679738562091504
51,4,455.67,113.9175,0.07692307692307693
1,8,2318.88,289.86,4.0
61,4,532.96,133.24,0.06451612903225806
66,2,714.42,357.21,0.029850746268656716
25,1,205.25,205.25,0.038461538461538464
218,3,253.04,84.34666666666666,0.0136986301369863
65,2,583.75,291.875,0.030303030303030304
32,3,1048.67,349.5566666666667,0.09090909090909091
81,10,3245.47,324.54699999999997,0.12195121951219512
64,1,315.06,315.06,0.015384615384615385
116,4,581.8299999999999,145.45749999999998,0.03418803418803419
7,29,51823.72,1787.024827586207,3.625
6,1,635.6800000000001,635.6800000000001,0.14285714285714285
69,1,270.8,270.8,0.014285714285714285
245,1,104.9,104.9,0.0040650406504065045
133,1,241.62,241.62,0.007462686567164179
241,5,1021.61,204.322,0.02066115702479339
184,3,475.28000000000003,158.42666666666668,0.016216216216216217
25,4,333.56,83.39,0.15384615384615385
10,4,2593.94,648.485,0.36363636363636365
11,1,246.3,246.3,0.08333333333333333
30,8,2303.75,287.96875,0.25806451612903225
44,5,4834.2,966.8399999999999,0.1111111111111111
26,3,948.05,316.01666666666665,0.1111111111111111
358,1,351.3,351.3,0.002785515320334262
10,1,220.85,220.85,0.09090909090909091
44,3,1604.44,534.8133333333334,0.06666666666666667
9,4,948.96,237.24,0.4
150,1,610.01,610.01,0.006622516556291391
1,10,2666.61,266.661,5.0
113,4,2207.4,551.85,0.03508771929824561
76,3,884.14,294.7133333333333,0.03896103896103896
107,2,699.08,349.54,0.018518518518518517
46,4,1042.19,260.5475,0.0851063829787234
143,3,-451.42,-150.47333333333333,0.020833333333333332
51,1,415.82000000000005,415.82000000000005,0.019230769230769232
1,19,3848.55,202.55526315789476,9.5
23,20,5452.17,272.6085,0.8333333333333334
46,3,784.58,261.5266666666667,0.06382978723404255
50,3,903.9,301.3,0.058823529411764705
306,5,3724.77,744.954,0.016286644951140065
36,6,399.21,66.535,0.16216216216216217
79,7,1145.43,163.63285714285715,0.0875
17,9,2171.32,241.2577777777778,0.5
107,5,1801.14,360.228,0.046296296296296294
208,2,1303.9099999999999,651.9549999999999,0.009569377990430622
3,6,1842.73,307.12166666666667,1.5
64,5,2100.6,420.12,0.07692307692307693
49,4,1905.45,476.3625,0.08
320,1,206.98,206.98,0.003115264797507788
44,2,570.96,285.48,0.044444444444444446
3,2,885.47,442.735,0.5
337,2,-840.76,-420.38,0.005917159763313609
172,1,532.94,532.94,0.005780346820809248
51,4,1649.3600000000001,412.34000000000003,0.07692307692307693
73,20,1641.48,82.074,0.2702702702702703
99,2,636.14,318.07,0.02
29,2,547.7,273.85,0.06666666666666667
58,4,747.76,186.94,0.06779661016949153
254,1,836.79,836.79,0.00392156862745098
70,6,2084.9,347.48333333333335,0.08450704225352113
44,4,954.09,238.5225,0.08888888888888889
45,2,117.47,58.735,0.043478260869565216
65,1,391.98,391.98,0.015151515151515152
11,21,33350.76,1588.1314285714286,1.75
25,5,1020.74,204.148,0.19230769230769232
59,3,345.66,115.22000000000001,0.05
64,6,1209.1,201.51666666666665,0.09230769230769231
304,1,118.95000000000002,118.95000000000002,0.003278688524590164
46,1,130.73999999999998,130.73999999999998,0.02127659574468085
18,10,3650.87,365.087,0.5263157894736842
38,2,389.27,194.635,0.05128205128205128
19,2,238.85,119.425,0.1
187,2,160.71,80.355,0.010638297872340425
52,1,110.8,110.8,0.018867924528301886
4,12,2974.65,247.88750000000002,2.4
137,5,712.24,142.448,0.036231884057971016
4,31,16173.67,521.7312903225807,6.2
19,1,297.0,297.0,0.05
16,5,1438.85,287.77,0.29411764705882354
41,8,977.21,122.15125,0.19047619047619047
12,9,3000.36,333.37333333333333,0.6923076923076923
8,4,832.88,208.22,0.4444444444444444
26,2,68.84,34.42,0.07407407407407407
22,8,1769.7800000000002,221.22250000000003,0.34782608695652173
41,3,895.13,298.37666666666667,0.07142857142857142
101,1,230.53,230.53,0.00980392156862745
5,16,3797.79,237.361875,2.6666666666666665
277,2,149.64,74.82,0.007194244604316547
33,1,354.09000000000003,354.09000000000003,0.029411764705882353
15,2,360.93,180.465,0.125
63,9,4330.67,481.18555555555554,0.140625
2,3,440.78,146.92666666666665,1.0
369,2,313.28000000000003,156.64000000000001,0.005405405405405406
312,8,438.24,54.78,0.025559105431309903
199,5,495.36,99.072,0.025
2,2,396.48,198.24,0.6666666666666666
93,3,379.35,126.45,0.031914893617021274
60,1,181.09,181.09,0.01639344262295082
80,2,141.27,70.635,0.024691358024691357
157,2,446.87,223.435,0.012658227848101266
227,1,524.52,524.52,0.0043859649122807015
253,2,263.55,131.775,0.007874015748031496
150,1,179.17,179.17,0.006622516556291391
194,2,222.05,111.025,0.010256410256410256
1,6,1384.68,230.78,3.0
369,1,56.25,56.25,0.002702702702702703
24,1,351.11,351.11,0.04
17,3,363.88,121.29333333333334,0.16666666666666666
10,8,5126.34,640.7925,0.7272727272727273
8,1,164.68,164.68,0.1111111111111111
20,8,1521.79,190.22375,0.38095238095238093
4,3,967.45,322.48333333333335,0.6
174,1,191.94,191.94,0.005714285714285714
1,8,1232.18,154.0225,4.0
178,2,264.62,132.31,0.0111731843575419
16,10,1491.24,149.124,0.5882352941176471
248,1,123.1,123.1,0.004016064257028112
191,2,334.23,167.115,0.010416666666666666
20,2,639.89,319.945,0.09523809523809523
154,4,167.5,41.875,0.025806451612903226
173,1,336.03000000000003,336.03000000000003,0.005747126436781609
372,2,363.6,181.8,0.005361930294906166
373,1,127.08,127.08,0.00267379679144385
194,1,207.15,207.15,0.005128205128205128
67,1,426.63,426.63,0.014705882352941176
4,11,2461.85,223.80454545454543,2.2
21,3,1107.46,369.15333333333336,0.13636363636363635
239,2,416.86,208.43,0.008333333333333333
64,1,145.35,145.35,0.015384615384615385
112,5,404.58,80.916,0.04424778761061947
90,16,6102.26,381.39125,0.17582417582417584
311,2,31.799999999999997,15.899999999999999,0.00641025641025641
134,1,337.44,337.44,0.007407407407407408
277,1,325.1,325.1,0.0035971223021582736
365,1,181.0,181.0,0.00273224043715847
83,1,1708.24,1708.24,0.011904761904761904
8,2,955.24,477.62,0.2222222222222222
17,2,364.72,182.36,0.1111111111111111
2,5,1705.26,341.052,1.6666666666666667
1,3,669.57,223.19000000000003,1.5
34,4,806.57,201.6425,0.11428571428571428
15,10,1634.53,163.453,0.625
24,16,4389.81,274.363125,0.64
32,1,428.89,428.89,0.030303030303030304
74,1,104.35,104.35,0.013333333333333334
20,2,470.76,235.38,0.09523809523809523
17,4,845.64,211.41,0.2222222222222222
23,2,418.83,209.415,0.08333333333333333
3,4,582.9,145.725,1.0
304,1,314.1,314.1,0.003278688524590164
18,12,4199.85,349.9875,0.631578947368421
236,3,99.77000000000002,33.256666666666675,0.012658227848101266
39,8,3429.55,428.69375,0.2
84,1,371.01,371.01,0.011764705882352941
165,2,430.94,215.47,0.012048192771084338
17,2,1054.73,527.365,0.1111111111111111
77,1,1098.78,1098.78,0.01282051282051282
89,3,2398.86,799.62,0.03333333333333333
25,8,3408.48,426.06,0.3076923076923077
22,4,1475.02,368.755,0.17391304347826086
3,11,2816.97,256.0881818181818,2.75
123,3,1037.42,345.8066666666667,0.024193548387096774
30,1,168.12,168.12,0.03225806451612903
12,7,1451.28,207.32571428571427,0.5384615384615384
19,1,158.03,158.03,0.05
44,2,792.11,396.055,0.044444444444444446
4,1,41.989999999999995,41.989999999999995,0.2
9,10,2756.82,275.682,1.0
55,1,427.07,427.07,0.017857142857142856
88,7,1044.78,149.25428571428571,0.07865168539325842
37,6,3084.17,514.0283333333333,0.15789473684210525
3,3,12393.7,4131.233333333334,0.75
30,5,2735.37,547.074,0.16129032258064516
12,4,615.39,153.8475,0.3076923076923077
211,1,101.4,101.4,0.0047169811320754715
48,4,1701.94,425.485,0.08163265306122448
24,3,478.78,159.59333333333333,0.12
22,4,992.71,248.1775,0.17391304347826086
246,3,407.5,135.83333333333334,0.012145748987854251
8,16,3362.71,210.169375,1.7777777777777777
35,3,1415.29,471.7633333333333,0.08333333333333333
4,54,33366.25,617.8935185185185,10.8
36,4,653.13,163.2825,0.10810810810810811
4,4,690.54,172.635,0.8
3,10,1483.31,148.331,2.5
47,1,211.88,211.88,0.020833333333333332
39,2,408.90000000000003,204.45000000000002,0.05
2,10,3450.2400000000002,345.024,3.3333333333333335
17,3,851.01,283.67,0.16666666666666666
260,1,628.28,628.28,0.0038314176245210726
46,3,719.81,239.93666666666664,0.06382978723404255
12,1,251.24,251.24,0.07692307692307693
30,1,439.65999999999997,439.65999999999997,0.03225806451612903
43,1,236.09,236.09,0.022727272727272728
92,7,852.12,121.73142857142857,0.07526881720430108
39,76,50992.61,670.9553947368421,1.9
310,1,331.24,331.24,0.003215434083601286
92,2,548.94,274.47,0.021505376344086023
6,27,8727.61,323.24481481481484,3.857142857142857
196,3,437.7,145.9,0.015228426395939087
87,2,758.92,379.46,0.022727272727272728
270,3,855.02,285.00666666666666,0.01107011070110701
8,4,454.33000000000004,113.58250000000001,0.4444444444444444
65,3,1313.55,437.84999999999997,0.045454545454545456
31,3,3166.4,1055.4666666666667,0.09375
22,7,1147.37,163.91,0.30434782608695654
38,4,773.99,193.4975,0.10256410256410256
120,4,1340.7,335.175,0.03305785123966942
86,3,243.69000000000003,81.23,0.034482758620689655
40,3,1111.79,370.59666666666664,0.07317073170731707
174,1,137.9,137.9,0.005714285714285714
54,1,362.06,362.06,0.01818181818181818
33,2,1511.95,755.975,0.058823529411764705
145,1,783.9,783.9,0.00684931506849315
221,1,134.8,134.8,0.0045045045045045045
45,1,664.85,664.85,0.021739130434782608
4,10,2140.2200000000003,214.02200000000002,2.0
66,6,1459.8600000000001,243.31000000000003,0.08955223880597014
269,1,-29.95,-29.95,0.003703703703703704
10,4,1153.62,288.405,0.36363636363636365
260,1,335.32,335.32,0.0038314176245210726
365,1,372.09,372.09,0.00273224043715847
17,5,1521.87,304.37399999999997,0.2777777777777778
22,2,852.15,426.075,0.08695652173913043
45,1,326.24,326.24,0.021739130434782608
288,1,584.3199999999999,584.3199999999999,0.0034602076124567475
292,2,94.35,47.175,0.006825938566552901
3,11,2173.53,197.5936363636364,2.75
284,1,79.2,79.2,0.0035087719298245615
17,3,1352.0,450.6666666666667,0.16666666666666666
82,3,176.6,58.86666666666667,0.03614457831325301
56,5,2806.9,561.38,0.08771929824561403
101,2,1317.62,658.81,0.0196078431372549
299,1,436.18,436.18,0.0033333333333333335
23,5,981.51,196.302,0.20833333333333334
59,6,1119.31,186.55166666666665,0.1
155,2,315.06,157.53,0.01282051282051282
99,5,779.36,155.872,0.05
107,1,17.0,17.0,0.009259259259259259
12,6,1041.83,173.63833333333332,0.46153846153846156
264,1,320.62,320.62,0.0037735849056603774
240,1,185.04999999999998,185.04999999999998,0.004149377593360996
88,7,2005.63,286.5185714285714,0.07865168539325842
50,3,731.9,243.96666666666667,0.058823529411764705
9,3,1245.96,415.32,0.3
42,3,1842.14,614.0466666666667,0.06976744186046512
7,6,1429.64,238.27333333333334,0.75
62,1,302.36,302.36,0.015873015873015872
249,1,336.96,336.96,0.004
66,1,108.38,108.38,0.014925373134328358
18,7,3204.1600000000003,457.7371428571429,0.3684210526315789
85,2,816.1,408.05,0.023255813953488372
219,2,611.88,305.94,0.00909090909090909
45,3,1337.48,445.82666666666665,0.06521739130434782
143,4,195.73999999999998,48.934999999999995,0.027777777777777776
183,1,161.38,161.38,0.005434782608695652
171,1,135.75000000000003,135.75000000000003,0.005813953488372093
10,8,1667.97,208.49625,0.7272727272727273
206,2,592.88,296.44,0.00966183574879227
190,1,232.21,232.21,0.005235602094240838
8,2,423.36,211.68,0.2222222222222222
59,5,1294.14,258.82800000000003,0.08333333333333333
57,2,867.11,433.555,0.034482758620689655
73,4,684.4200000000001,171.10500000000002,0.05405405405405406
52,1,307.78,307.78,0.018867924528301886
316,2,187.15,93.575,0.006309148264984227
367,1,289.35,289.35,0.002717391304347826
29,4,6287.77,1571.9425,0.13333333333333333
39,1,656.25,656.25,0.025
18,5,1880.22,376.044,0.2631578947368421
52,6,3506.54,584.4233333333333,0.11320754716981132
4,46,14305.66,310.99260869565217,9.2
22,3,603.69,201.23000000000002,0.13043478260869565
263,1,517.55,517.55,0.003787878787878788
60,3,709.38,236.46,0.04918032786885246
368,1,-7.95,-7.95,0.0027100271002710027
19,3,635.41,211.8033333333333,0.15
53,4,703.77,175.9425,0.07407407407407407
88,1,620.4,620.4,0.011235955056179775
250,1,535.34,535.34,0.00398406374501992
3,7,2419.84,345.6914285714286,1.75
